,Link,Date,Headline,Content
485,https://www.investing.com/news/stock-market-news/stocks--wall-street-sees-worst-drop-since-1987-as-fed-fails-to-stop-panic-2111509,2020-03-16,Stocks - Wall Street Sees Worst Drop Since 1987 as Fed Fails to Stop Panic By Investing.com,"By Geoffrey Smith 
Investing.com -- U.S. stock markets fell the most since 1987 in early trading on Monday, having been suspended, limit down, almost immediately after trading started, as the shutdown of increasing swathes of public life in the U.S. brought home the scale of the coronavirus outbreak.
By 9:50 AM ET (1350 GMT), the Dow Jones Industrial Average was down 2,773 points or 12% at 20,393 points. The S&P 500 was indicated down 10.7% and the Nasdaq Composite was down 11.5%.
Investors weren’t reassured by the emergency measures taken on Sunday night by the Federal Reserve, which cut the target range for fed funds to near zero and signalled $700 billion in asset purchases to keep financial markets orderly.
The Fed also said it would extend the availability of dollars internationally through swap facilities with other central banks.
""The Fed has pulled out all the stops. But in the end the underlying driver of this crisis is very different from 2008/9, i.e. this is about COVID-19,"" said Robin Brooks, an economist with the Institute for International Finance in Washington, DC. ""That means the Fed can alleviate the symptoms, but it s unreasonable to expect the crisis to go away on Fed action.""
Earlier on Sunday, Treasury Secretary Steven Mnuchin urged investors to look beyond the short-term hit to the economy, telling CNBC that ""There will be a huge amount of pent up demand when this is done. And it will be done.”
However, Mnuchin also warned that ""the goal is not to bail out companies,” a line that appeared to raise the risk of near-term bankruptcies, especially in the transport and oil sectors.
Among the worst hit were airline stocks. United Airlines stock fell over 15% after saying it would slash capacity by 50%, while Delta Air Lines   stock and American Airlines  stock also fell heavily after the Trump administration expanded restrictions on arrivals from Europe to include the key routes serving London and Dublin.
Apple  stock fell as much as 13% before rebounding to be down only 9.7% after the company said it will shut all its stores outside China. It was also hit by a $1.2 billion antitrust fine in France.
Oil and gas stocks tumbled again as crude prices fell below $30 a barrel and U.S. gasoline prices fell to an all-time low of 69 cents a gallon.
Banks were also badly hit, as the Fed s action threatened to crush lending margins without, at least in the short term, supporting income from currency and securities markets. Bank of America  stock fell 14.6%, while JPMorgan  stock fell 15.1% and Citigroup   stock fell 19.7%.
Casino operators MGM Resorts  and Wynn Resorts   also both fell after the pair announced they would temporarily close their casinos in Las Vegas, essentially putting much of the famous strip under lockdown. 
 "
486,https://www.investing.com/news/stock-market-news/factbox-retailers-close-stores-around-globe-to-curb-coronavirus-spread-2111697,2020-03-16,Factbox: Retailers close stores around globe to curb coronavirus spread By Reuters,"(Reuters) - Retailers have been closing stores around the globe to reduce the risk of transmission of the coronavirus, which has killed over 6,500 and infected more than 174,000 while disrupting supply and production chains.
AB FOODS 
The British diversified food processing and retailing company shut 74 of its Primark fashion stores across Italy, France, Spain and Austria in mid-March.
APPLE 
Apple said on March 14 it is closing all its retail stores, except those in Greater China, for two weeks.
FNAC DARTY SA 
The France-based retailer of cultural, leisure and technological products closed all its stores in Spain starting from March 14.
GAP INC 
Clothes retailer said on March it was temporarily reducing store hours for all U.S. and Canadian locations, and closing over 100 stores.
H&M (ST:HMb)
The world s second-biggest fashion retailer said in mid-March it was temporarily closing stores in 12 more markets, as it reported a 24% quarterly sales slump in China.
INDITEX 
Zara owner  Inditex  temporarily closed its stores in Spain from March 14, Europa Press said, citing company sources.
Ikea said on March 12 it would temporarily close its stores and shopping centers in Italy.
KINGFISHER 
The home improvement group has closed its 221 Castorama and Brico Dépôt stores in France until April 14, while its 28 stores in Spain have also shut until March 29.
LULULEMON 
The sportswear company closed its stores in North America and Europe from March 16 until March 27.
NIKE INC 
The U.S. maker of athletic footwear and accessories will close all of its stores across the U.S., Canada, Western Europe, Australia and New Zealand by March 27, it said on March 15.
PANDORA 
The Danish jeweler said in early March it had shut 30 of its 148 shops in Italy, its third largest single market.
T-MOBILE US INC 
The company said it would temporary close stores located in a shopping mall starting March 16.
UNDER ARMOUR 
 Under Armour  shuttered all North America stores from March 16 for about two weeks.
URBAN OUTFITTERS 
The apparel retailer which owns brands including Anthropologie and Free People, closed all its stores worldwide until at least March 28.
VERIZON COMMUNICATIONS INC 
The company temporarily closed a number of its U.S. stores to expand its work from home policy to some of its retail employees.
VF CORP "
487,https://www.investing.com/news/forex-news/wall-street-off-lows-but-sea-of-red-continues-as-federal-reserve-steps-in-again-2111782,2020-03-16,"Stocks - Wall Street off Lows, but Sea of Red Continues as Fed Steps in Again By Investing.com","By Yasin Ebrahim 
Investing.com – Wall Street moved off session lows on Monday as the Federal Reserve pumped more liquidity into the market just a day after slashing rates and reverting to its financial-crisis-era bond-buying program in an attempt to keep a lid on the economic damaged from the Covid-19 outbreak.  
The S&P 500 slipped 6.91%, the Nasdaq Composite lost 7.31% and the Dow Jones Industrial Average fell 7.8%, or 1,800 points, though had fallen by as many as 2,800 points at the lows.
The New York Fed said midday Monday it would conduct a $500 billion repo operation this afternoon in a bid to shore up short-term funding markets and avert a liquidity squeeze.
The move comes a day after the Fed slashed its benchmark interest rate by 100 bps to a range of 0% to 0.25%.
The U.S. central bank also offered a number of liquidity-boosting measures, including currency swaps, along with its central banking peers like the European Central Bank and the Bank of Canada, to make it easier for financial institutions to trade currencies and receive U.S. dollars.
The wave of stimulus, however, did little calm investor jitters over the coronavirus-led impact on the economy as the trading was halted earlier in the day after the broader market plunged more than 7%.
The selloff on Wall Street comes at a time when health authorities raised concerns about the lack of testing for the virus in some nations.
""We have not seen an urgent enough escalation in testing, isolation and contact tracing, which is the backbone of the response,"" the World Health Organization said."
488,https://www.investing.com/news/stock-market-news/stocks--dow-plunges-3000-points-trump-says-virus-could-last-until-august-2112015,2020-03-16,"Stocks - Dow Plunges 3,000 Points, Trump Says Virus Could Last Until August By Investing.com","By Yasin Ebrahim 
Investing.com – The Dow suffered its biggest one-day points plunge ever on Monday and the second-biggest percentage drop as a wave of late selling hit Wall Street after President Donald Trump said the worst of the outbreak could last through the summer and that it was not currently under control.
The Dow Jones Industrial Average fell 12.97%, or 2,997.10 points. The S&P 500 lost 11.98%, and Nasdaq Composite lost 12.32%.
In a blow to hopes the Covid-19 pandemic could be contained sooner rather than later, Trump suggested it could continue into July or August. The president also urged Americans to avoid traveling and gathering in public spaces.
Real Estate and energy led the sea of the red on Wall Street, with latter paced by a 9.5% drop in oil prices on fears of a prolonged slump in travel demand amid the virus outbreak.
Airlines, meanwhile, were given a boost after Trump vowed to ""backstop airlines 100%,"" at a time when the industry has come under siege as travel demand continues to drop.
United Airlines  and Delta Air Lines  fell 15% and 6.7% respectively, while American Airlines  surged 11.2%.
Financials were also among the biggest decliners, led by Wall Street banks, several of which detailed plans to scrap share buybacks in order to maintain sufficient capital to keep credit lines open to customers.
Several banks, including Bank of America ,  Citigroup  , Goldman Sachs , JPMorgan Chase  and  Morgan Stanley  , temporarily halted buybacks for the remainder of the first quarter and the second quarter of 2020."
489,https://www.investing.com/news/economy/taiwan-central-bank-seen-cutting-rates-as-pandemic-hits-growth-reuters-poll-2112314,2020-03-17,Taiwan central bank seen cutting rates as pandemic hits growth: Reuters poll By Reuters,"TAIPEI (Reuters) - Taiwan s central bank is expected to cut its policy rate for the first time since 2016 as the coronavirus threatens the island s export-reliant economy, which is a key part of global technology supply chain.
The cut would follow a rush by global central banks to loosen settings as policymakers scramble to shore up growth and financial stability as crumbling investor sentiment.
The majority of the 17 economists in a Reuters poll said they expected the central bank to cut the benchmark discount rate  by 12.5 basis points to 1.25% when its policy board meets on Thursday.
The expected move would be the first policy change since the second quarter of 2016 when the bank cut the discount rate.
One economist predicted Taiwan s central bank would cut rates by as much as 50 basis points to a record low of 0.875%, which was the low end of the range of poll estimates.
Six others predicted a 25-point cut that would lower the policy rate to 1.125%, while two economists predicted no change at 1.375%.
Taiwan s manufacturers are a key part of the global supply chain for tech giants such as Apple  and some have been hit by factory disruptions in China and slowing electronics demand from the coronavirus pandemic.
Taiwan, whose largest trading partner is China, cut its estimate for 2020 economic growth to 2.37% last month, citing the threat from the outbreak.
The central bank warned last week the outbreak would have a longer impact than previously thought and a ""combination"" of both fiscal and monetary policy would be more effective in dealing with the virus impact.
The island is rolling out a T$60 billion ($2 billion) stimulus package to help soften the impact of the virus on the economy and President Tsai Ing-wen has said a further T$40 billion was available.
While Taiwan has only reported 67 cases of the virus, compared with more than 80,800 in neighboring China, it is on a war-footing to prevent its further spread, and has suspended visits to the island for most Chinese visitors."
490,https://www.investing.com/news/technology-news/us-trade-body-opens-patent-probe-after-complaint-by-irelands-neodron-2112173,2020-03-17,U.S. trade body opens patent probe after complaint by Ireland's Neodron By Reuters,"WASHINGTON (Reuters) - The U.S. International Trade Commission said on Monday it would open an investigation into possible patent violations involving touch-controlled mobile phones, computers and computer parts by Apple Inc , Amazon.com Inc  and a slew of other companies following a complaint filed by Neodron Ltd of Ireland.
The trade body said the decision to open an investigation did not constitute any decision on the merits of the case.
Neodron s complaint alleges that the companies violated Section 337 of the Tariff Act of 1930 by infringing on the company s patents, and asked the ITC to issue a limited exclusion order and cease and desist orders.
The ITC said the other companies named in the investigation included Asustek Computer of Taiwan; LG Electronics of South Korea,  Microsoft Corp  , Motorola  Mobility; and Japan s Sony Corp (T:6758).
The ITC said a hearing would be scheduled at a later date, but gave no timetable.
It said it would set a target date for completing the investigation within 45 days after its start."
491,https://www.investing.com/news/cryptocurrency-news/opera-browser-enables-apple-pay-and-debit-card-crypto-purchases-in-the-us-2112485,2020-03-17,Opera Browser Enables Apple Pay and Debit Card Crypto Purchases in the US By Cointelegraph,"Opera’s mobile and desktop browsers are expanding cryptocurrency purchases to U.S. users, as the Norwegian company looks to continue building its Web 3.0 credentials.
Through a partnership with Wyre, a U.S.-licensed money transmitter in the cryptocurrency sector, Opera will enable U.S.-based customers to buy Bitcoin (BTC) and Ether (ETH) directly from the browser’s crypto wallet. Android users can use debit cards, while Apple  iOS device users can purchase using Apple Pay."
492,https://www.investing.com/news/stock-market-news/apple-stock-rises-4-2112984,2020-03-17,Apple Stock Rises 4% By Investing.com,"Investing.com - Apple Stock rose by 4.15% to trade at $251.50 by 11:05 (15:05 GMT) on Tuesday on the NASDAQ exchange.
The volume of Apple shares  traded since the start of the session was 28.53M. Apple has traded in a range of $238.42 to $251.80 on the day."
493,https://www.investing.com/news/technology-news/apple-closes-us-retail-stores-until-further-notice-2113088,2020-03-17,"Apple closes all retail stores, except Greater China, until further notice By Reuters","(Reuters) - Apple Inc  said on Tuesday it has closed retail stores across the world until further notice, except in Greater China, as companies try to contain the spread of the coronavirus.
The iPhone maker had said on Saturday its stores would remain closed until March 27."
494,https://www.investing.com/news/technology-news/exclusive-amazon-stops-receiving-nonessential-products-from-sellers-amid-coronavirus-outbreak-2112905,2020-03-18,"Amazon warehouses receive only vital supplies in U.S., Europe amid coronavirus By Reuters","By Krystal Hu and Jeffrey Dastin
NEW YORK (Reuters) - Amazon.com Inc  will only receive vital supplies at its U.S. and UK and other European warehouses until April 5, its latest move to free up inventory space for medical and household goods in high demand as a result of the coronavirus outbreak.
The change does not mean Amazon will stop selling non-essential items like phone cases and toys for now, only that products may be more likely to run out of stock in the next few weeks or that sellers have to ship directly to consumers.
The move reflects how the global spread of the virus has created challenges for retailers, from supply chain to delivery.
In a note sent to sellers on Tuesday, Amazon said it is seeing increasing online shopping demand. As its household staples and medical supplies are running out of stock, it will prioritize certain categories in order to ""quickly receive, restock, and ship these products to customers.""
Amazon defined several categories as essential products that can continue shipping, including baby products; health and household items; beauty and personal care; grocery; industrial and scientific; and pet supplies. Books are included as well.
""We understand this is a change for our selling partners and appreciate their understanding as we temporarily prioritize these products for customers,"" Amazon said in a statement.
The company said the new protocol applies to its retail inventory as well as to the products of third-party sellers on its platform.
The move follows Amazon s Monday announcement that it will hire 100,000 more workers, as the world s largest online retailer is trying to meet growing online shopping need from people who stay home amid the coronavirus outbreak.
LESS AD REVENUE?
The news may hurt demand for lucrative services that Amazon offers to merchants, like advertising.
Amy Roskelley, owner of Utah-based Health Beet, said she pays Amazon around $1,000 a month to promote her flatware products that help consumers portion their meals. Now that she can’t add inventory to Amazon’s warehouses, she plans to cut ad spend in half.
“It’s hard for me to justify spending money if I don’t have enough inventory to fill” customers’ orders, she said.
Roskelley is considering other ways to reduce her dependence on Amazon, too, whether shipping directly to customers or driving traffic to her own website.
""I have been concerned that they ll shut down Amazon’s warehouses and won’t ship out at all, and that would just devastate me,"" she said.
Amazon has yet to indicate any such closures. Still, the months-long outbreak is posing challenges to the Seattle e-commerce company s operations.
Merchant Zengxie Pang said Amazon s change came just as the China-based seller s factories had resumed production.
""Now we can t ship to warehouses until April,"" Pang said. ""We are already seeing a rising demand for kitchen supplies, and they will likely run out of stock.""
Chief executive of personal massager company LuLu, Michael Gawrychowski, said his supplier in China woke him in the middle of the night with news of Amazon s change.
""People are freaking out,"" he said. Gawrychowski immediately sent a request for a 25,000-unit shipment. That was rejected, but a second request went through, he said.
Amazon s two-day shipping guarantee has in some cases slowed to up to seven-day delivery, Baird Equity Research analyst Colin Sebastian said in a note. Tuesday s announcement aims to speed up the operation, at the risk of limiting the availability of non-essential items like electronics that typically are a big part of Amazon s business.
""This change will likely force some third-party sellers currently dependent on Amazon to shift sales to other marketplaces (eBay , Wish, Walmart , Facebook  Marketplace, etc.), or onto their own websites,"" Sebastian said.
Customer searches for popular items including iPhone cases, AirPods and Apple  Watch bands have fallen from the week prior, an indication of shifting shopper interests, according to research from Helium 10, which provides tools to sellers.
Workers at bars, gyms, theaters and other non-essential businesses have been furloughed to help contain the spread of the deadly virus, and President Donald Trump on Monday said the U.S. economy may be sliding into recession.
For sellers, which account for over half of sales on Amazon, the new warehouse policy only adds to the economic uncertainty they are facing, said Chris McCabe, founder of Amazon seller consultancy ecommerceChris.com."
495,https://www.investing.com/news/technology-news/apple-brings-back-scissor-keyboards-in-latest-macbook-air-2114222,2020-03-18,Apple brings back 'scissor' keyboards in latest MacBook Air By Reuters,"(Reuters) - Apple Inc  launched an updated version of its MacBook Air on Wednesday, modifying keyboards on its laptop line that have faced criticism for typing-related problems.
The company switched back to what is known as a ""scissor"" mechanism keyboards, discarding the ""butterfly"" in its most popular laptop models as customers had claimed that the keyboards suffered from issues such as sticky keys, unresponsive keys when tiny amounts of dust or debris accumulated under or near the keys.
Last December, a federal judge rejected the iPhone maker s bid to dismiss a proposed class action lawsuit by customers who said it knew and concealed how the ""butterfly"" keyboards on its laptops were likely to show issues."
496,https://www.investing.com/news/economy/as-chinas-coronavirus-outbreak-eases-a-wary-return-to-shops-for-consumers-2113596,2020-03-18,"As China's coronavirus outbreak eases, a wary return to shops for consumers By Reuters","By Winni Zhou and Brenda Goh
SHANGHAI (Reuters) - As shops shut their doors across Europe and the United States, in China the sharp drop in new coronavirus cases has encouraged consumers to venture back into malls and restaurants - for the most part quite gingerly but occasionally in throngs.
Helping consumers return has been a loosening of quarantine and other restrictions on business and social activity. Restaurants that have satisfied authorities with plans for curbing the risk of infection are now allowed to serve groups of diners and most stores have reopened, though big brands like IKEA and Apple Inc  have restrictions on crowds.
After being mostly cooped up at home for weeks, Chen Jiayi, a 21-year-old college student in Shanghai, said it was like coming up for air when she went out on Saturday to buy coffee and cake.
""There were quite a lot of people in the city center, it was a completely different picture from the end of February. There were even queues at the bubble tea and biscuit shops,"" she said.
The epidemic, which has infected more than 80,000 in China and killed over 3,200, had kept hundreds of millions stuck at home since late January. Retail sales for the world s second-largest economy shrank by a fifth in the first two months of 2020 from a year earlier.
But new cases have dropped sharply of late. The number of daily new infections for mainland China fell below 100 for the first time on March 6 and on Tuesday, there were just 13, down from 21 a day earlier and almost all involving travelers from abroad.
Getting Chinese consumer spending back on its feet again soon is seen as imperative for the health of the domestic economy and the many people whose livelihoods depend on the retail and restaurant sectors.
It is also key for many international brands that have already seen first-quarter earnings dented by the outbreak in China and are bracing for tumbling sales in western markets.
For some big popular brands, the response to reopening has been encouraging.
Hundreds of shoppers thronged Apple s stores on two main shopping streets in Shanghai over the weekend. IKEA, which opened three of its Beijing stores on March 8, saw high visitor numbers and queues as it implemented new social distancing rules such as only four people per elevator, state media reported.
And hotpot restaurants in the central city of Chongqing, where the dish is much beloved, were inundated with customers after they were allowed to reopen, with reported waiting times of 6 to 8 hours, TV broadcasts showed.
A FRAGILE PSYCHE
That said, the appetite to get out and spend is far from robust and many shops are still quite empty while some restaurants remain shut.
At the upscale Jing an Kerry Centre mall in Shanghai this week, store assistants were arranging stock or looking at their phones amid a dearth of walk-in customers. And at the Gemdale Plaza mall in Beijing, only three of 10 restaurants on its top floor were open at Tuesday lunchtime.
Many Chinese say they remain worried about the possibility of new infections as more people return to work. They are also reluctant to spend much, fretting about job security and potential cuts to wages as the economy struggles.
""This has certainly been a fragile time in the psyche of Chinese consumers with all the fear and anxieties caused by uncertainty and information overflow,"" said Derek Deng, partner at consultancy firm Bain & Company in Shanghai.
To encourage spending, some businesses have embarked on promotions offering discounts or gifts to customers upon reopening. Haidilao (HK:6862), a popular hotpot restaurant chain, gave away bags of soup stock and snacks to diners.
Local authorities in several provinces are also asking Communist Party officials to set an example by spending on food and shopping, and encouraging their friends and family to do the same. Some provinces are handing out coupons to the public to spend on food and books.
A Bain report predicts a post-epidemic consumption recovery will ""largely follow patterns similar"" to the 2002-2003 SARS outbreak. Then spending on food and cosmetics saw a quick return to normal while demand for clothing surged beyond pre-epidemic levels.
But just when a full recovery will happen remains unclear.
""Consumer sentiment is still in the process of returning from panic to normal or a new normal,"" said Deng.
It also remains to be seen whether the epidemic will have a long-lasting impact on how consumers shop with some analysts speculating that online ordering and deliveries will become even more entrenched.
Emma Wang, a film producer in Beijing, said she regularly goes outside to walk her dog but does not feel any pent-up need to go shopping amid uncertain economic times.
""Personally, I am not thinking of rushing to the malls now. I have Hema supermarket for all daily essentials delivered to my apartment,"" she said, referring to  Alibaba  Group Holding s  online grocery shopping service.
"
497,https://www.investing.com/news/general/nfl-notebook-bears-acquire-foles-from-jaguars-2114897,2020-03-19,NFL notebook: Bears acquire Foles from Jaguars By Reuters,"The Chicago Bears agreed to acquire quarterback Nick Foles from the Jacksonville Jaguars for a 2020 fourth-round pick, per multiple reports Wednesday.
Foles was just one season into a four-year, $88 million deal signed last March. The Jaguars will absorb $18.75 million in dead money in 2020.
Multiple reports earlier Wednesday said the Bears discussed a trade for Carolina Panthers quarterback Cam Newton, but they had concerns about his health.
--Seattle Seahawks free agent defensive end Jadeveon Clowney has found the market cooler than expected, multiple outlets reported.
According to ESPN, Clowney has yet to find a team offering the $20 million annual average he hoped for. NFL Network reported Clowney s best offer might come from Seattle.
--After nine years with the Denver Broncos, Pro Bowl cornerback Chris Harris Jr. said he will join the Los Angeles Chargers.
ESPN reported his deal is for two years, $20.25 million. The Chargers also added former Vikings nose tackle Linval Joseph on a reported two-year, $17 million deal.
--The Broncos reportedly acquired Pro Bowl defensive tackle Jurrell Casey from the Tennessee Titans for a 2020 seventh-round pick.
Casey, 30, has spent his entire nine-year career with the Titans and earned his fifth consecutive Pro Bowl selection in 2019. He has three years and $37.9 million remaining on his contract.
--The New Orleans Saints brought back former safety Malcolm Jenkins on a four-year, $32 million deal with $16.25 million guaranteed and up to $3 million additional in incentives.
The Philadelphia Eagles declined the 11-year veteran s $7.85 million contract option for the 2020 season on Tuesday. Jenkins was the Saints  first-round pick in 2009.
--The Los Angeles Rams re-signed left tackle Andrew Whitworth and reportedly added former Bears first-round edge rusher Leonard Floyd and defensive tackle A Shawn Robinson.
Per NFL Network, Whitworth s deal is for three years and $30 million with $12.5 million in guarantees and $7.5 million more available via incentives. Floyd s deal is reportedly for one year and $10 million guaranteed, plus up to $3.5 million in incentives. Robinson got a two-year, $17 million deal, according to NFL Network.
--Defensive end Dante Fowler agreed to join the Atlanta Falcons on a reported three-year, $48 million deal.
--The Detroit Lions agreed with cornerback Desmond Trufant on a two-year, $21 million deal, according to multiple reports, hours after the Falcons released him. ESPN reported that the new deal includes a guaranteed $14 million.
--The Minnesota Vikings added former Ravens nose tackle Michael Pierce on a reported three-year, $27 million deal, and they released guard Josh Kline.
--The Seahawks brought back former first-round defensive end Bruce Irvin, and they also reportedly added offensive tackles Brandon Shell (LON:RDSa) and Cedric Ogbuehi.
--The Carolina Panthers released safety Eric Reid and reportedly added wide receiver Seth Roberts and guard John Miller. The Bengals released Miller earlier in the day.
--The Las Vegas Raiders reportedly signed cornerback Eli Apple , formerly of the Saints.
--The Arizona Cardinals agreed to a three-year, $20 million deal with linebacker Devon Kennard, according to NFL Network. The deal includes $12.25 million guaranteed.
--The New York Jets officially released cornerback Trumaine Johnson and reportedly re-signed slot corner Brian Poole on a one-year, $5 million deal.
--The Dallas Cowboys reportedly re-signed cornerback Anthony Brown, center/guard Joe Looney and kicker Kai Forbath and agreed to terms with former Jets cornerback Maurice Canady. Brown got a three-year, $15.5 million deal, per NFL Network.
--The New England Patriots added defensive tackle Beau Allen on a reported two-year, $8 million deal.
--The Detroit Lions acquired safety Duron Harmon from the Patriots for a swap of late-round picks and added former Patriot defensive tackle Danny Shelton on a reported two-year, $8 million deal.
--The Miami Dolphins reportedly added two former Patriots, center Ted Karras and linebacker Elandon Roberts. Karras  deal is one year for $4 million, per The Athletic.
--The Cincinnati Bengals released cornerback B.W. Webb, and they added guard Xavier Su a-Filo on a three-year, $10 million deal, per ESPN.
--The Cleveland Browns reportedly added former Raiders first-round safety Karl Joseph and linebacker B.J. Goodson.
--The Washington Redskins reportedly retained defensive end Nate Orchard and added safety Sean Davis and running back J.D. McKissic.
--The New York Giants added offensive tackle Cameron Fleming on a one-year deal with a max value of $4 million, per NFL Network.
--The San Francisco 49ers re-signed center Ben Garland on a reported one-year, $2.25 million deal.
--The Green Bay Packers reportedly re-signed tight end Marcedes Lewis for one year and $2.5 million.
--The Jacksonville Jaguars reportedly added defensive lineman Rodney Gunter on a three-year deal.
--The Pittsburgh Steelers released fullback Roosevelt Nix, one day after signing fullback Derek Watt.
--The Buffalo Bills reportedly added running back Taiwan Jones on a one-year deal."
498,https://www.investing.com/news/stock-market-news/teslas-musk-offers-to-make-ventilators-amid-shortage-in-coronavirus-battle-2114957,2020-03-19,Tesla's Musk offers to make ventilators amid shortage in coronavirus battle By Reuters,"(Reuters) - Hundreds of Twitter users welcomed on Thursday an offer by Tesla s  chief executive, Elon Musk, to make ventilators for coronavirus sufferers, after the United States appealed for donations of respirator masks to combat a shortage.
On Wednesday, the World Health Organization said it was in talks with China and others to help ramp up supplies of health equipment, while General Motors  and Ford Motor  said they were in talks with White House officials.
""We will make ventilators if there is a shortage,"" Musk said on Twitter, responding to a fan s suggestion that the billionaire repurpose a factory for the task.
The comment immediately drew hundreds of replies urging him to act.
""If, for whatever reason, you don t believe there currently is a shortage, by all estimates, there will be,"" said a social media user with the handle Internetchilla. ""Please help.""
The Trump administration on Tuesday urged U.S. construction companies to donate respirator masks to hospitals and healthcare providers fighting the virus, amid a nationwide shortage.
Companies such as Apple  supplier Foxconn (TW:2317) have refitted production lines to make masks and similar items after stores in many countries ran out and suppliers were overwhelmed by the spread of the virus.
An Italian start-up used a 3D printer to replicate respirator valves, saying it would hand them to hospitals for free. Italy is battling the world s worst outbreak outside China.
Last month, Chinese electric vehicle maker BYD (SZ:002594) said it was making 5 million masks and about 300,000 bottles of hand sanitizers a day.
On Wednesday, Tesla agreed to reduce the number of active workers at its California vehicle factory, a county spokesman said, amid regional lockdowns to rein in the virus.
The company employs more than 10,000 workers at its sole U.S. auto factory in Fremont.
Musk is not the first chief executive to offer help with medical supplies on Twitter, however.

SoftBank founder Masayoshi Son offered a million free virus tests this month. A day later, following criticism that he risked overwhelming medical facilities, he offered to donate a million free masks."
499,https://www.investing.com/news/technology-news/google-exploring-using-location-info-to-slow-coronavirus-spread-2115947,2020-03-19,Google exploring using location info to slow coronavirus spread By Reuters,"WASHINGTON (Reuters) - Alphabet  Inc s Google is exploring ways to use location information to slow the spread of the coronavirus by, for example, determining the effectiveness of social distancing.
U.S. Senator Ed Markey, who has long championed consumer privacy, urged caution with the government s efforts to partner with big tech companies to track the coronavirus.
In a letter to Michael Kratsios, the White House s chief technology officer, Markey cited a Washington Post report that said the government had discussions with Amazon.com Inc , Apple Inc  ,  Facebook Inc   , Alphabet Inc s Google,  IBM   Corp and other tech companies to discuss potentially using smartphone location data as a research tool as the virus spreads in the United States.
""We need assurances that collection and processing of these types of information, even if aggregated and anonymized, do not pose safety and privacy risks to individuals,"" Markey wrote.
He asked the government to describe how the data would be collected, anonymized and stored, who would have access to it and which companies were involved in the effort.
""This work would follow our stringent privacy protocols and would not involve sharing data about any individual’s location, movement, or contacts,"" a Google representative said in a statement.
Facebook said in a statement that there was no agreement to share location data of individuals with the government. 
""In the U.S., we briefed the CDC (Centers for Disease Control and Prevention) on the work we do with aggregate, de-identified data maps with researchers -- which has been previously reported -- and they were supportive of our doing more of it,"" a Facebook spokesman said. ""We have not received requests for location data from the U.S. government.""

Apple said in a statement that it does not track user locations. It noted that it has participated in White House COVID-19 task force meetings but is focused on telehealth and distance learning."
500,https://www.investing.com/news/stock-market-news/dow-rebounds-as-energy-rides-oil-surge-higher--but-virus-spread-curbs-gains-2115988,2020-03-19,"Dow Rebounds as Energy Rides Oil Surge Higher,  but Virus Spread Curbs Gains By Investing.com","By Yasin Ebrahim 
Investing.com – The Dow rose on Thursday, led by rebound energy stocks amid a surge in oil prices and a rally in tech, but gains were kept in check by the ongoing coronavirus pandemic. 
The Dow rose 0.95% after falling to its worst slump in three years a day earlier. TheS&P 500 rose 0.66% and the Nasdaq Composite added 2.30%.
Following its biggest rout since 2002, oil prices had their biggest gain on record, settling 23.8% higher, though some warn upside is limited amid ongoing demand headwinds from falling travel demand.
Global oil demand ""will decline in the short-term much more quickly due to the lockdown in more and more countries around the globe,"" Commerzbank  said in its Commodities Daily report.
Against concerns over the spread of the novel coronavirus, which had infected more than 10,000 people in the U.S., President Donald Trump said the Food and Drug Administration had approved severe arthritis and malaria drugs, hydroxychloroquine and chloroquine respectively, for use against the virus.
A day after a sharp decline in tech, investors jumped into tech stalwarts such as Facebook , Amazon , and Netflix , helping the broader market clawed back some of its losses from a day earlier. Apple , however, closed down 1.6%.
Chip stocks were also in demand, with the Philadelphia Semiconductor Index up 4.2%."
