,Link,Date,Headline,Content
351,https://www.investing.com/news/stock-market-news/zoom-backlash-widens-with-daimler-ericsson-and-bofa-curbs-2148609,2020-04-23,"Zoom Backlash Widens With Daimler, Ericsson and BofA Curbs By Bloomberg","(Bloomberg) -- Some of the world’s largest companies have advised against the use of Zoom Video Communications Inc.’s conferencing app, fueling a growing backlash against a service that shot to prominence during the Covid-19 pandemic.
 Daimler  AG (DE:DAIGn), Ericsson (BS:ERICAs) AB,  NXP Semiconductors  NV  and Bank of America Corp . are among a wave of companies forbidding or warning employees against using Zoom because of concerns about its security, according to people familiar with their operations. They join corporations like Tesla  Inc. and government agencies from Taiwan to Singapore that have banned the app’s use, though the city-state has since backtracked. India has deemed Zoom an unsafe platform and initiated a public contest to develop a secure homegrown video-chat alternative.
Zoom emerged during the global coronavirus lockdown as a home for everything from virtual cocktail hours to cabinet meetings and classroom learning. It passed the milestone of 300 million daily meeting participants this week, having never crossed 10 million before the start of this year. Its share price remains close to a record high achieved in March. However, cybersecurity researchers warn hackers can exploit flaws in the software to eavesdrop on meetings. Weak protection has given rise to the phenomenon of “Zoombombing,” where uninvited trolls gain access to a video conference to harass participants.
Daimler wrote “the software has various security gaps and data protection problems” in a memo to employees reviewed by Bloomberg News. The automaker, employer to close to 300,000 people globally, wasn’t a Zoom corporate customer before but is now explicitly prohibiting the video-calling app, pointing workers to Microsoft Teams as a more trustworthy alternative.
“Daimler prohibits the use of Zoom for corporate content until further notice,” company spokesman Christoph Sedlmayr said in an emailed statement.
Zoom CEO Eric Yuan has focused on bolstering the security of his videoconferencing application with the goal of winning back customers who abandoned the company. Zoom is working on improving its encryption and argues that many of its problems stem from the fact the app was initially geared toward enterprise clients with their own IT security teams instead of the broad consumer app it’s become. Singapore’s government banned Zoom’s usage by schools but later lifted that moratorium after putting in place security safeguards.
NXP, a provider of wireless communications technology, uses  Microsoft Corp  .’s Teams internally and recently banned the use of Zoom with external parties, one person said, asking not to be identified discussing internal matters. Networking giant Ericsson also relies on Teams, previously Skype for Business, for remote meetings and now asks staff not to use Zoom. If clients or partners want to use the app, Ericsson staff will need to make sure the outside parties understand and are willing to accept the risks of using Zoom before proceeding with a meeting, said another person familiar with the measures.
An NXP spokesman declined to comment, while Ericsson said in an emailed statement it has internally approved apps and guidelines for meetings, without elaborating.
“A large number of global institutions ranging from the world’s largest financial services companies, to leading telecommunications providers, government agencies, universities and others have done exhaustive security reviews of our user, network and data center layers and confidently selected Zoom for complete deployment,” said a Zoom spokeswoman via email. “We are proud to be helping these customers maintain business continuity in this challenging and unprecedented time.”
Bank of America doesn’t typically use Zoom internally because it has other video conferencing tools, and in cases where clients seek to communicate via Zoom, bankers need to go through an approval process to use it, a person familiar with the situation said. Of the bank’s 208,000 employees, more than 175,000 are working from home, Chief Executive Officer Brian Moynihan said at the company’s annual shareholder meeting Wednesday.
A Bank of America spokesperson declined to comment."
352,https://www.investing.com/news/technology-news/china-to-cut-new-energy-vehicle-subsidies-by-10-this-year-2148691,2020-04-23,China to cut new energy vehicle subsidies by 10% this year By Reuters,"BEIJING (Reuters) - China will cut subsidies on new energy vehicles (NEV) by 10% this year, the finance ministry said on Thursday, providing continued support for the country s green car push.
China has set an ambitious goal for NEVs to account for a fifth of auto sales by 2025 compared with the current 5%, as it seeks to reduce pollution and cultivate home-grown champions.
Under the plan, China would extend subsidies for NEV purchases to 2022, rather than ending them by the end of this year and extend their purchase tax exemption for two years. The government had announced plans in 2015 to end the subsidies this year, but earlier this year said it would extend them.
China will in principle cut subsidies by 20% in 2021 and 30% in 2022, the finance ministry said in a statement. But it will not cut subsidies on qualified new energy commercial vehicles earmarked for public purposes this year.
China is the world s biggest car marker where more than 25 million vehicles, including 1.2 million NEVs, were sold last year.
China will raise the requirements for the driving range and power efficiency of cars that qualify for the subsidies, the statement said. It also said the authorities would support the sales of cars with swappable batteries, a technology that has been pursued by Chinese electric vehicle makers Nio Inc and BAIC BluePark. 
Subsidies will apply only to passenger cars cheaper than 300,000 yuan ($42,376.47), it said. This price is lower than starting price of Tesla  Inc s China-made Model 3 sedans before they receive subsidies. 
China also said authorities would give priority to the purchase of new energy vehicles for government use but did not give further details.
The new policy is effective from April 23. NEVs include battery-powered electric, plug-in hybrid and hydrogen fuel-cell vehicles. 
""This extending of subsidies will give the industry long term support but is unlikely to impact short term sales much,"" Cui Dongshu, secretary general at China Passenger Car Association (CPCA). 
Global automakers including Volkswagen (DE:VOWG_p), General Motors  and Toyota are ramping up electric vehicle production in China to meet stricter government regulations.
Sales of NEVs contracted for a ninth month in a row in March and were down over 50% from a year earlier, according to data from the China Association of Automobile Manufacturers (CAAM). "
353,https://www.investing.com/news/economy/bezos-musk-among-billionaires-gaining-net-worth-in-pandemic-report-2149144,2020-04-23,"Bezos, Musk among billionaires gaining net worth in pandemic: report By Reuters","(Reuters) - The combined wealth of America s billionaires, including Amazon.com  Inc founder Jeff Bezos and Tesla Inc  chief Elon Musk, increased nearly 10% during the ongoing COVID-19 pandemic, according to a report published by the Institute for Policy Studies (IPS). 
The wealth surge of America s richest men happened during a period that saw as many as 22 million Americans file for unemployment.
Even as the broader economy faced a recession, tech and stay-at-home stocks like Zoom  have rallied in recent weeks, due to a surge in usage of video conferencing and remote work technology, thus boosting the net worth of billionaire founders with holdings in those companies.
""This is the tale of two pandemics, with very unequal sacrifice,"" said Chuck Collins, a co-author of the report.
During the period between January 1 to April 10 this year, 34 of the nation s wealthiest billionaires have seen their net worth increase by tens of millions of dollars, the report said.
According to the IPS report, eight of these billionaires including Bezos,  Zoom Video Communications  Inc founder Eric Yuan and Musk saw a $1-billion jump in their total net worth.
Musk holds an 18.5% stake in Tesla shares, which has soared over 73% since the beginning of the year as traders looked beyond the short-term impact of the coronavirus pandemic.
Bezos owns about 15.1% in Amazon stock, which has gained nearly 31% this year as online orders on its platform have surged due to people staying indoors. 

In the last decade, wealth of U.S. billionaires jumped over 80.6% adjusted for inflation, the report added."
354,https://www.investing.com/news/stock-market-news/toyota-to-tesla-nearing-plant-reopenings-putting-pressure-on-detroit-2149281,2020-04-23,"Toyota to Tesla Nearing Plant Reopenings, Putting Pressure on Detroit By Bloomberg","(Bloomberg) -- Automakers are cautiously coalescing around plans to reopen North American assembly plants early next month following what will be a roughly six-week shutdown for virtually the entire industry.
Toyota Motor Corp., Tesla  Inc., Hyundai Motor Co. and Volkswagen (DE:VOWG_p) AG are among the major automakers that have said they intend to resume production in the first week of May. Even if they stick to that schedule, many won’t restart all their factories at once, and the facilities that do restore output will run assembly lines at slower rates than they did pre-shutdown.
The non-unionized carmakers’ intentions add to the urgency of talks General Motors Co ., Ford Motor  Co. and Fiat Chrysler Automobiles NV are having with the United Auto Workers that weigh the need to get back to business against the possibility that reopening will sicken employees. Of the three, only Fiat Chrysler is confirming plans to progressively restart beginning May 4, pending approval from governments and unions.
“A lot of automakers are looking at some point in May starting production for at least half or a majority” of their plants, prioritizing those making lucrative pickups and SUVs, said Jeff Aznavorian, president of Clips & Clamps Industries, a supplier to Fiat Chrysler and other manufacturers. “All of them are planning on staggering those openings to make sure their processes are in place so they can go back to work safely.”
Related: VW,  Renault   fire up European factories in bet demand will reemerge
Less-Dire Sales
Weeks ago, analysts assumed there would be little reason for the industry to rush its restart. Sales in China plummeted almost 80% in the wake of the country’s coronavirus outbreak early this year, and some were expecting a decline of similar magnitude for the U.S. Yet demand has held up better than expected, with researchers LMC Automotive and J.D. Power predicting a roughly 50% decline this month.
Read more: Germophobia gives carmakers a glimmer of hope
While the UAW likely won’t want to put its companies at a competitive disadvantage or keep its members from earning bigger paychecks again, the union also is leery of reopening plants too soon after two dozen union workers at Ford, GM and Fiat Chrysler have died of Covid-19 complications.
“The one thing that is a priority of all parties is the health and safety of UAW Ford, General Motors and FCA employees, their families and their communities,” Rory Gamble, the union’s president, said in a late Wednesday statement.
Slow Ramp-Up
Because many factories were running at full speed prior to the shutdown, automakers were carrying plenty of inventory. The process of restarting production will unfold in stages and it could take months for certain products to return to full capacity.
“We do expect to see a slow ramp-up of volumes over the coming weeks” starting the first week of May, said Julie Fream, chief executive officer of the Original Equipment Suppliers Association, an auto parts industry trade group. “That doesn’t mean that all plants will be back online and certainly not that all shifts will be working.”
Not all companies in the supply chain will resume output at the same time, nor are all states in alignment on policy. Michigan’s Governor Gretchen Whitmer on Wednesday cautioned automakers in her state to “slowly engage in a safe manner,” while southern governors are pushing hard to become the first to lift shelter-in-place orders.
“Even if the stay-at-home gets extended, there may be some exceptions,” said Jeff Schuster, senior vice president of forecasting for researcher LMC Automotive. “I have no doubt that the industry is lobbying hard for that.”
Schuster expects the industry to produce at 50% of normal production levels or lower at least through May, if not through the remainder of the second quarter. “Following the model they used in China, it’s probably one shift initially, heavy-duty disinfecting and cleaning, slower line rates because of social distancing, staggered entrance and exits, temperature monitoring and, if they can get them, those quick self-administered test kits,” he said.
Pre-Paying for Parts
Cash-strapped smaller suppliers need detailed timelines -- and sometimes pre-paid orders -- before bringing workers back, sourcing new materials and investing in equipment to promote social distancing on their shop floors, said Alan Baum, an independent auto analyst based near Detroit.
It’s typical for suppliers to take in receivable payments on a 45-day delay, so they’re still getting paid for work they were doing before production was halted. By late May and early June, that money will dry up and cause a cash crunch for some companies.
To help bridge the gap, some automakers are considering front-loaded payments to avoid any cash-flow issues. The approach, referred to in the industry as “factoring programs,” generally involves suppliers surrendering a few percentage points of profit in exchange for early payment, OESA’s Fream said.
“Most of the first tier is ramping up in a very organized way, but my clients are often frustrated they’re not getting enough guidance to make specific plans for restarting,” Baum said."
355,https://www.investing.com/news/technology-news/tesla-raises-chinamade-model-3-prices-after-ev-subsidies-cut-2149836,2020-04-24,Tesla's China-made Model 3 prices rise after EV subsidies cut By Reuters,"BEIJING (Reuters) - U.S. electric vehicle maker Tesla  Inc s prices for two China-made model 3 variants rose after authorities cut subsidies in the world s biggest auto market.
China cut subsidies on electric vehicles by 10% this year, effective April 23, but there will be a three-month transition period.
After the adjustment, the starting price for the Shanghai-made Standard Range Model 3 sedans will rise to 303,550 yuan ($42,900) from 299,050 yuan, while Long Range Model 3 cars, which Tesla plans to roll out from June this year, will be priced at 344,050 yuan versus 339,050 yuan, a company website showed.
Prices for those models before subsidies remain unchanged.
Tesla, which started delivering cars from its $2 billion Shanghai factory last year, saw its China registrations rose to 12,709 units in March from 2,314 in February.
The subsidies will apply only to passenger cars costing less than 300,000 yuan ($42,376) after the transition period. China will also in principle cut subsidies by 20% in 2021 and 30% in 2022.
Hit by the coronavirus epidemic, China s overall car sales fell 42% in the first three months compared with a year earlier. But the auto industry expects sales to recover as the government promises more supportive policies to boost consumption.
"
356,https://www.investing.com/news/economy/us-food-banks-run-short-on-staples-as-hunger-soars-2150045,2020-04-24,U.S. food banks run short on staples as hunger soars By Reuters,"By Michelle Conlin, Lisa Baertlein and Christopher Walljasper
(Reuters) - It’s pitch black in El Paso, Texas, when the minivans and pickups start lining up at 4 a.m., snaking for more than a mile down the desert roadway leading to the city’s largest food bank.
When rations are finally distributed five hours later, many boxes are filled with too many castoff beefsteak tomatoes but no pasta. Nor is there any rice, beans or other dry or canned goods.
“We really have no dry goods,” said Bonnie Escobar, chief development officer of El Pasoans Fighting Hunger.
Food banks nationwide are squeezed between short supplies and surging demand from needy families as the coronavirus pandemic has put more than 26 million Americans out of work. In New York City, the mayor appointed a food czar as lines of masked people form outside overstretched charities. More than a third of the city’s food banks have closed for lack of supplies, donations or volunteers, who are harder to recruit because of infection fears, according to the New York Mission Society. In San Diego, a local food bank waits on a $1 million order it placed weeks ago. Chicago and Houston food banks say they are nearly out of staples.
Before the pandemic, 1 in 7 Americans relied on food banks, according to Feeding America, a national network of the charities. Now, demand has doubled or tripled at many organizations, U.S. food bank operators told Reuters.
And yet farmers are destroying produce, dumping milk and culling livestock because the pandemic has upended supply chains, making it impossible for many to get crops to market. Grocery stores struggle to stock shelves because suppliers can’t adjust to the sudden shift of demand away from shuttered restaurants to retailers, which requires different packaging and distribution networks.
“The U.S. likely has a surplus of food right now,” said Keith Dailey, group vice president of corporate affairs at Kroger  Co, the No. 1 U.S. supermarket operator. “It’s just hard to recover and redistribute.”
Before the pandemic, Feeding America member organizations received about a third of their food from grocery store programs that “rescue” fresh food and dry goods that are imperfect or close to expiration. Almost a quarter came from government programs that provide meat, cheese and other products. The rest came through donations from farmers and grocers and purchases by the food banks.
Now those supply lines are disrupted. Panic-buying of groceries stripped store inventories of often-donated surplus items, causing grocers to shift to cash donations for food banks. Surging demand from needy families, along with higher prices on some products, is busting food banks’ cash budgets - one Nebraska food bank, for instance, will spend up to $1 million on food in April compared to about $70,000 in a normal month.
“This is not an anomaly” across the region, said Angie Grote, a spokeswoman for Omaha’s Food Bank for the Heartland, which serves communities in 93 counties in Nebraska and Western Iowa.
Many farmers would rather donate food than destroy it, but overwhelmed charities do not have the labor or storage to handle such bulk donations. Neither can the government act fast enough to fill the gap left by disruptions of other sources and the sudden spike in hunger.
The Trump administration faces mounting pressure from trade groups such as the National Pork Producers Council and the National Potato Council to buy more surplus foods and redirect them to charities or schools that continue to provide meals to low-income families after halting classes. That could include, for instance, between $750 million and $1.3 billion worth of potatoes and derivative products that are trapped in the pipeline, the potato council said.
But U.S. Agriculture Department regulations can pose problems in redirecting food from restaurants to charities. The USDA has strict specifications on products that can be purchased for food banks, allowing only certain cuts of meat that are packaged in certain size boxes, said Dallas Hockman, vice president of industry relations for the National Pork Producers Council.
The pork trade group requested that the USDA ease such rules to speed the flow of food to needy families, Hockman said. It normally takes one to three months for the USDA to receive food after a company wins a government contract to provide it for distribution to charities.
Meanwhile, bulk packages of ham and bacon that would normally go to restaurants are sitting in cold storage.
""What we re saying is, for right now, go buy this stuff, get it out of the pipeline and get it to these food banks,"" Hockman said.
The agency did not directly answer questions from Reuters about the concerns that it moved too slowly to address the food bank crisis or suggestions that it relax regulations. The agency repeated a pledge it made in a news conference on April 17 to spend $3 billion in food purchases for its newly announced Coronavirus Food Assistance Program, with monthly $300 million purchases through February 2021. In a call with food distributors Thursday, USDA representatives said the new program could deliver food more quickly than usual and that it expected to begin deliveries to charities by mid-May.
FEAST, THEN FAMINE
Less than a year ago, food banks were overwhelmed by a glut of food from the USDA. The administration’s Trade Mitigation program bought billions of dollars in food from U.S. growers who saw their export markets - especially China - cut off in the tariff war started by President Donald Trump in 2018.
The excess prompted the Greater Chicago Food Depository to build extra cold storage for milk and meat. Today, that storage has been emptied, and food banks are scrambling to buy increasingly scarce and expensive staples, such as canned fruit or peanut butter.
Some items are no longer available or require two-month waits for delivery, said Greg Trotter, a spokesman for the Chicago food bank. “Food manufacturers have struggled to keep up with demand” from grocery consumers, he said, “and are therefore selling less food directly to food banks.”
As supplies tighten, demand soars. The Jacobs & Cushman San Diego Food Bank saw the number of people it fed jump from 350,000 to 600,000 in a month, said CEO James A. Floros. A similar demand spike hit Fresno s Central California Food Bank, in the heart of the state s Central Valley - which supplies a quarter of the nation s food, including tomatoes, vegetables, nuts, tree fruits and table grapes.
Restaurant closures were a double hit - putting furloughed workers in the food line and reducing donations from grocers whose shelves were picked clean.
The state’s food-service distributors have scrambled to empty warehouses of bulk products like 50-lb bags of carrots or 21-lb grape bunches that had been destined for restaurants, airlines or cruise ships. Many would donate them, but food banks can’t handle the packages.
""We don t have the ability to unpack it and repack it in family size,"" said Kym Dildine, the Central California Food Bank’s chief administrative officer.
Neither do the charities have the storage, trucks, labor or processing facilities needed to accept and distribute large donations of produce from farmers. When one local farmer recently offered a million heads of lettuce, Dildine could only take a small portion.
Monica White, CEO of Food Share of Ventura County, said the organization has had similar difficulties accepting bulk produce.
“It’s like asking Tesla  to start building gas cars,” she said.
About 300 miles away, in Holtville, California, farmer Jack Vessey had to destroy a crop of fresh-cut romaine lettuce after failing to find a charity to take it.
TAKING ACTION
Jon Samson, an executive director at the American Trucking Association, has been frustrated with the juxtaposition of news images of long food-bank lines with those of farmers destroying food. Over Easter weekend he started pulling together a list of food-industry representatives he believed could get perishable foods to the needy.
The working group of about 80 members includes representatives of trade groups such as the American Farm Bureau Federation and the National Restaurant Association, charities including Feeding America and distribution experts such as the American Logistics Aid Network, or ALAN.
ALAN has already coordinated an International Paper Co donation of about 45,000 empty boxes to Salvation Army food distribution centers in several states. Samson s group is considering other efforts including breaking down bulk food packages and freezing or canning goods from food factories.
“We ve got the product, we ve got the truck and warehouse capacity, and we ve got the consumer,” Samson said. “The problem is linking all of that together.""
Food banks are scrambling to adjust, too. Operators in seven cities are borrowing refrigerated trailers from food-service distributor Sysco . In California, Ventura County’s food bank and local partners are bottling orange juice that would have been dumped.
The San Diego food bank ordered a $500,000 machine to repackage bulk supplies of staples like beans and rice into individual family packs.

“Should COVID-19 come back later in the year,” said Floros, “we’ll be ready for it.”"
357,https://www.investing.com/news/stock-market-news/tesla-is-calling-some-workers-back-to-california-factory-bloomberg-news-2151271,2020-04-26,Tesla is calling some workers back to California factory: Bloomberg News By Reuters,"(Reuters) - Tesla Inc  is calling some workers back to its San Francisco Bay Area vehicle-assembly plant next week, Bloomberg News reported on Saturday.
Tesla had suspended production at its Fremont, California plant on March 24. The company had previously said that it planned to resume normal operations on May 4, a day after the Bay Area s shelter-in-place order is scheduled to be lifted.
However, San Francisco Mayor London Breed on Friday said that it was likely the Bay Area s stay-at-home order will get extended beyond the current expiration date of May 3, according to the Los Angeles Times.
Tesla supervisors told some staff in the paint and stamping operations at the California factory to report to the facility on April 29, the Bloomberg report https://www.bloomberg.com/news/articles/2020-04-25/tesla-is-calling-some-california-plant-workers-back-next-week?sref=y3YMCJ4e said. They also asked workers to reply and say whether they plan to show up, the report added.

The company did not respond to Reuters  request for comment."
358,https://www.investing.com/news/stock-market-news/stocks--wall-street-opens-higher-but-apple-gm-temper-virus-hopes-2152043,2020-04-27,"Stocks - Wall Street Opens Higher but Apple, GM Temper Virus Hopes By Investing.com","By Geoffrey Smith  
Investing.com -- U.S. stock markets opened higher on Monday, as negative news surrounding Apple  and General Motors  tempered hopes fanned by the partial easing of lockdown measures in New York and Europe.
By 10:10 AM ET (1410 GMT), the Dow Jones Industrial Average was up 173 points or 0.7% at 23,948 points. The S&P 500 was up 0.9% and the Nasdaq Composite was up 1.2%.
Apple  stock lagged the market, rising only 0.1%, after it was reported by the Wall Street Journal to be planning a delay of around one month in bringing this year s flagship iPhone models to market. The WSJ said supply chain disruption and the likelihood of subdued customer demand in the near term were responsible.
Elsewhere, General Motors  stock fell 0.7% after the company suspended its buyback program and quarterly dividend in an effort to preserve liquidity. GM, which like other carmakers is suffering from a steep decline in sales with many dealerships across the country closed, also said it had extended a $3.6 billion revolving credit facility.
Rival Tesla  was up 8.1% at a two-month high after Bloomberg reported that it wants to restart its Fremont factory as early as this week. The facility has been shut for the last few weeks due to California s lockdown measures, and its failure to convince the authorities that it is an ""essential"" operation.
Global stocks were also supported by the Bank of Japan s announcement earlier in the day that it would increase its stimulus efforts, while there is also speculation that the Federal Reserve and European Central Bank will both announce fresh support measures at their policy meetings later in the week.
Conditions in the oil market continued to be a drag on stocks in general, however. as the front-month U.S. crude futures contract was crushed by more repositioning from the U.S. Oil ETF . The June contract for West Texas Intermediate fell by 25% to $12.63 a barrel, while the global benchmark Brent fell 7.5% to $22.96 a barrel. 
The crude price dragged down Occidental Petroleum  stock by 6.0%, while Hess   stock fell 2.5%. The two were the biggest customers of  Diamond Offshore  Drilling , which filed for chapter 11 bankruptcy protection at the weekend. 
Elsewhere, Boeing   stock was down 1.7% after the plane-maker walked away from a $4.2 billion deal to buy the regional jet business of Brazil s Embraer. The Brazilian company has filed suit in an arbitration tribunal."
359,https://www.investing.com/news/technology-news/tesla-drops-plan-to-recall-some-workers-to-california-plant-this-week-bloomberg-news-2152415,2020-04-27,Tesla drops plan to recall some workers to California plant this week: Bloomberg News By Reuters,"(Reuters) - Tesla  Inc has called off having at least some employees return to its Fremont, California plant this week and plans to bring them back the day after a local shelter-in-place order is scheduled to lift, Bloomberg News reported on Monday.
A paint department supervisor told employees in an email on Sunday that there was no need to come back to the factory this week, according to the report. 
Tesla did not respond to Reuters  request for comment.
San Francisco Bay Area s stay-at-home order is scheduled to expire on May 3. 

However, San Francisco Mayor London Breed said on Friday that it was likely the Bay Area s stay-at-home order will get extended beyond the current expiration date of May 3, according to the Los Angeles Times."
360,https://www.investing.com/news/stock-market-news/stocks--dow-notches-first-4day-win-streak-since-february-2152531,2020-04-27,Stocks - Dow Notches First 4-Day Win Streak Since February By Investing.com,"By Yasin Ebrahim 
Investing.com – The Dow made a strong start to the week on Monday as the reopening of certain parts of the global economy lifted investor sentiment and triggered a rally in financials as U.S. bond yields surged.
The Dow Jones Industrial Average rose 1.51%, or 359 points, the S&P 500 gained 1.47%, while the Nasdaq Composite added 1.11%.
Some states lifted lockdown restrictions over the weekend, with several others expected to follow suit over the coming days and weeks amid signs the Covid-19 outbreak, which has killed more than 50,000 nationwide, is flattening.
The move prompted investors to ditch safe havens in hope that the reopening will boost activity, triggering a jump in U.S. bond yields, which underpinned a rally in financials, mostly banking stocks.
JPMorgan Chase , Bank of America  and  Citigroup   ended up more than 4%.
Energy also caught a bid, shrugging off a more-than-20% plunge in oil prices on rising fears over storage capacity at a time when the coronavirus pandemic continues to hurt demand.
But technology stocks lagged the broader move higher, even as several FAANG names are set to report earnings this week, with Google-parent Alphabet  reporting tomorrow,  Facebook  reporting on Wednesday, Amazon.com  and Apple  on Thursday.
Apple ended the day roughly flat after the tech giant said it was delaying a ramp-up of production by about a month amid the Covid-19 hit to consumer demand and supply chain operations.
Twitter , meanwhile, closed nearly 5% higher ahead of its quarterly numbers due Thursday after Mizuho upgraded the social media company to neutral from underperform on expectations that most of the coronavirus impact was priced in. 
General Motors  was up 2.5% even as the automaker suspended its dividend and share repurchase program in a bid to conserve cash.
Tesla , meanwhile, rallied nearly 10% with investors seemingly confident the company is set to deliver a strong quarterly report on Wednesday."
361,https://www.investing.com/news/stock-market-news/futures-gain-as-more-states-prepare-to-ease-lockdowns-2151841,2020-04-27,Wall St. surges as some U.S. states reopen for business By Reuters,"(Reuters) - Wall Street surged on Monday at the onset of a hectic earnings week, as investors turned a hopeful eye toward several U.S. states that are relaxing shutdown restrictions put in place to curb the spread of the COVID-19 pandemic.
The Dow Jones Industrial Average (DJI) rose 353.55 points, or 1.49%, to end at 24,128.82. 

The S&P 500 (SPX) gained 41.13 points, or 1.45%, to 2,877.87 and the Nasdaq Composite (IXIC) added 95.64 points, or 1.11%, to 8,730.16."
362,https://www.investing.com/news/technology-news/teslas-musk-nears-750-million-options-payday-ahead-of-results-2152945,2020-04-28,Tesla's Musk nears $750 million options payday ahead of results By Reuters,"By Noel Randewich
OAKLAND, Calif. (Reuters) - Tesla  Inc Chief Executive Elon Musk is on the cusp of a roughly $750 million payday as the electric carmaker s stock recovers from a slump caused by the coronavirus, which led the company to close its factories and furlough workers.
Shares of Tesla surged 10% on Monday ahead of the company s quarterly report this week, and in anticipation it could soon reopen its Fremont, California, plant after it was shuttered because of the pandemic. 
Monday s rally put Tesla s market capitalization at $145 billion. Importantly for Musk, its stock market value reached a six-month average of $96 billion. Hitting a six-month average of $100 billion would trigger the vesting of the first of 12 tranches of options granted to the billionaire to buy Tesla stock as part of his two-year-old pay package.
Each tranche gives Musk the option to buy 1.69 million Tesla shares at $350.02 each. Taking Monday s Tesla closing stock price of $798.75 as an example, Musk could sell those shares for a profit of $758 million.
Graphic - Elon Musk s options payout: https://fingfx.thomsonreuters.com/gfx/mkt/gjnpweexwpw/Musk%20payout.gif
Musk receives no salary or cash bonus, only options that vest based on Tesla s market cap and milestones for revenue and profit growth. Musk has already hit a growth target necessary for the first options to vest. 
A full payoff for Musk, who is also the majority owner and CEO of the SpaceX rocket maker, would surpass anything previously granted to U.S. executives. 
When Tesla unveiled Musk’s package in 2018, it said he could theoretically reap as much as $55.8 billion if no new shares were issued. However, Tesla has since issued shares to compensate employees, and last year it sold $2.7 billion in shares and convertible bonds.
The potential payout for Musk comes after Tesla said this month it would furlough all non-essential workers and implement salary cuts during a shutdown of its U.S. production facilities because of the coronavirus outbreak. The pandemic has slashed U.S. demand for cars and forced several other automakers to also furlough U.S. workers.
Tesla s quarterly report after the bell on Wednesday will show the damage done to global demand by the pandemic and the extent to which a recovery from the coronavirus in China, and a return to production at its Shanghai plant, are helping the U.S. carmaker. 
Investors will also focus on Tesla s cash burn related to its interrupted manufacturing and sales, and on Musk s expectations for consumer demand in a potential long-term global recession, Baird analyst Ben Kallo wrote in a client note last week. The closure of the Fremont plant came just as Tesla was increasing production of its new Model Y sport utility vehicle.
Analysts on average expect March quarter revenue to jump 30% to $5.9 billion, according to Refinitiv. That consensus revenue estimate is down from $6.7 billion at the start of February. Analysts on average expect a non-GAAP loss of 36 cents per share. 
When shareholders approved Musk s pay package, Tesla was valued at about $53 billion and it faced a cash crunch, production delays and increasing competition from rivals. The pay deal was viewed as massively ambitious because it implied the company s value could grow as much as ten-fold in 10 years, and its potentially huge size led some shareholders to oppose it. 
Tesla s market capitalization since then has expanded to nearly three times the combined values of General Motors  and Ford Motor . 

Musk s subsequent options tranches would vest at $50 billion increments of Tesla market capitalization over the agreement s 10-year period, with the billionaire earning the full package if Tesla s market capitalization reaches $650 billion and the high tech vehicle maker achieves several revenue and profit targets."
363,https://www.investing.com/news/stock-market-news/stocks--wall-street-extends-recovery-as-reopening-plans-lift-spirits-2153321,2020-04-28,Stocks - Wall Street Extends Recovery as Reopening Plans Lift Spirits By Investing.com,"By Geoffrey Smith 
Investing.com -- U.S. stock markets pared early gains Tuesday as a barrage of downbeat earnings reports and gloomy economic data curbed the enthusiasm of those betting on a sharp rebound for the U.S. economy next month.  
By 10:30 AM ET (1430 GMT), the Dow Jones Industrial Average was up 130 points, or 1.5% at 24,264, having earlier hit a seven-week high of 24,512 points. The S&P 500 was up 0.5% and the Nasdaq Composite was down 0.2%, as the froth came out of stocks such as Amazon.com  and Tesla .
The market had earlier appeared to give U.S. Inc a pass on a quarter where results largely reflected business before the Covid-19 pandemic struck, and where visibility regarding the rest of the year has dwindled to near zero. 
Stocks weakened after the sharpest drop in the Conference Board s consumer confidence index in years, down to its lowest level since 2014.  
On a heavy morning for corporate earnings, 3M Company  stock rose 4.2% after the company said a surge in demand for its health-care products (including face-masks) offset a decline in sales at its other divisions, which were all negatively affected by the pandemic. The company said it would cut its capital spending by over 20% this year to preserve cash. 
At the other end of the scale,  United Parcel  Service   stock fell 4.3% after the company was unable to translate a surge in demand for delivery services into higher margins due to an even sharper rise in costs.
Likewise, Merck  stock fell 3.5% after the pharma giant warned that the pandemic could take over $2 billion off full-year sales as health care systems around the world de-prioritize some of the ailments that its best-selling drugs treat - notably its blockbuster Keytruda. The company also suspended its buyback program. 
 Caterpillar   stock rose 1.2% after a quarterly update that added little to existing knowledge, while PepsiCo   stock rose 1.3% after its first quarter was rescued by locked-down consumers  demand for snacks - an element that was missing from rival Coca-Cola  s disappointing update last week.
Elsewhere,  Exxon Mobil   stock rose 2.2% to its highest in seven weeks after the volatility in the U.S. crude futures strip receded. Sentiment towards oil major was helped by the sight of BP  maintaining its quarterly dividend, even at the expense of a sharp rise in debt."
